Brnd_Name,Gnrc_Name,Mftr_Name,Tot_Dsg_Unts,Tot_Clms,Avg_Spnd_Per_Dsg_Unt_Wghtd,Avg_Spnd_Per_Clm
1862,1285,61,55055.0,1730,0.28,9.06
1862,1285,39,10714.0,531,0.48,8.9
1862,1285,8,1157977.0,36455,0.29,9.31
1862,1285,12,7943468.0,221147,0.28,10.17
1862,1285,149,19631.0,558,0.3,10.45
1862,1285,100,1907285.0,54812,0.29,9.89
1862,1285,4,12719032.57,361203,0.3,10.48
1863,1286,0,54650428.36,1263490,0.52,22.49
1863,1286,7,17613450.79,404424,0.55,23.77
1863,1286,5,25260090.56,586682,0.51,21.66
1863,1286,13,40011.0,1209,0.56,18.87
1864,1287,0,8221.0,1083,22.65,171.94
1864,1287,49,8221.0,1083,22.65,171.94
1865,1287,0,21755.0,3371,28.51,183.96
1865,1287,49,21755.0,3371,28.51,183.96
1866,1288,0,1074.69,204,29.67,154.77
1866,1288,49,1074.69,204,29.67,154.77
1867,1289,0,32505.0,604,1.45,80.49
1867,1289,171,22830.0,375,1.65,100.16
1867,1289,62,9675.0,229,1.14,48.27
1868,1049,0,55269207.34,1373855,0.26,10.31
1868,1049,7,42632.24,2025,1.76,37.1
1868,1049,25,54338342.12,1353752,0.26,10.27
1869,1287,0,3143665.76,472202,6.9,45.96
1869,1287,61,2428555.76,363717,6.94,46.35
1869,1287,326,715110.0,108485,6.78,44.68
1870,1290,0,130741841.31,5984897,0.44,7.17
1870,1290,387,5088339.44,244575,0.3,5.26
1870,1290,17,19005885.66,735281,0.54,7.96
1870,1290,198,747.5,190,25.21,80.52
1870,1290,58,88729.87,10732,7.65,61.96
1870,1290,93,26912623.11,1195324,0.38,6.94
1870,1290,11,351400.47,39021,4.92,43.81
1871,1290,0,114855.9,2249,3.9,198.95
1871,1290,17,114855.9,2249,3.9,198.95
1872,367,0,458.8,213,78.09,168.21
1872,367,165,458.8,213,78.09,168.21
1873,1291,0,3429951.85,1291,0.11,293.5
1873,1291,32,3429951.85,1291,0.11,293.5
1874,1292,0,113677.0,3106,0.63,23.2
1874,1292,267,113677.0,3106,0.63,23.2
1875,1293,0,18172.0,569,6.67,212.97
1875,1293,415,18172.0,569,6.67,212.97
1876,1294,0,771806.0,24623,7.63,239.16
1876,1294,415,771806.0,24623,7.63,239.16
1877,1295,0,5820.0,189,6.47,199.23
1877,1295,415,5820.0,189,6.47,199.23
1878,1296,0,1162.0,576,67.65,136.47
1878,1296,44,1162.0,576,67.65,136.47
1879,1297,0,6815.0,102,0.18,12.11
1879,1297,448,6815.0,102,0.18,12.11
1880,923,0,1574536.97,42083,13.01,486.72
1880,923,48,1574536.97,42083,13.01,486.72
1881,1298,0,2628686.0,86544,62.5,1898.28
1881,1298,298,2628686.0,86544,62.5,1898.28
1882,1299,0,3224676.96,85218,49.17,1633.08
1882,1299,298,3224676.96,85218,49.17,1633.08
1883,1300,0,123857.0,4730,3.73,97.7
1883,1300,114,123857.0,4730,3.73,97.7
1884,1301,0,4501.72,180,1.55,38.68
1884,1301,114,2721.72,112,1.67,40.56
1884,1301,183,1780.0,68,1.36,35.57
1885,841,0,5601.0,1030,21.53,117.3
1885,841,147,5601.0,1030,21.53,117.3
1886,1302,0,9457147.65,120792,0.19,14.92
1886,1302,39,61927.0,837,0.2,14.69
1886,1302,28,920658.5,12808,0.2,14.24
1886,1302,21,7796050.65,97750,0.19,14.73
1886,1302,11,799.0,54,0.74,11.26
1887,1214,0,55495.0,491,18.3,2067.81
1887,1214,449,55495.0,491,18.3,2067.81
1888,956,0,1563.0,104,0.9,14.66
1888,956,147,1563.0,104,0.9,14.66
1889,800,0,194606.88,21048,341.76,3159.86
1889,800,80,194606.88,21048,341.76,3159.86
1890,57,0,46771308.36,4785463,7.83,76.48
1890,57,237,46771308.36,4785463,7.83,76.48
1891,57,0,48603.48,68263,91.89,65.42
1891,57,237,48603.48,68263,91.89,65.42
1892,1303,0,485134.22,8395,0.64,36.75
1892,1303,5,19913.0,421,0.67,31.77
1892,1303,28,158388.72,2758,0.7,39.95
1893,1304,0,374924.0,8117,0.75,34.49
1893,1304,118,241466.0,5252,0.75,34.47
1894,1305,0,39168.0,1395,0.51,14.37
1894,1305,38,39168.0,1395,0.51,14.37
1895,1124,0,440.0,74,2.63,15.61
1895,1124,20,440.0,74,2.63,15.61
1896,1124,0,11688.0,301,8.45,334.53
1896,1124,20,11688.0,301,8.45,334.53
1897,503,0,2070794.0,7868,1.68,442.84
1897,503,450,2070794.0,7868,1.68,442.84
1898,1306,0,153693.76,74461,45.92,94.35
1898,1306,371,69.0,50,181.19,250.04
1898,1306,15,119244.12,58259,50.28,102.91
1899,1307,0,9581836.01,244240,0.41,13.64
1899,1307,7,49453.5,1556,0.61,19.37
1899,1307,61,5461.0,173,0.22,6.78
1899,1307,13,18603.01,2181,9.73,83.47
1899,1307,93,8988327.5,225392,0.33,13.13
1899,1307,5,519715.0,14920,0.3,10.49
1900,617,0,118748.96,73484,260.89,401.66
1900,617,298,118748.96,73484,260.89,401.66
1901,128,0,718269.02,20933,0.94,32.29
1901,128,181,718269.02,20933,0.94,32.29
1902,128,0,2022.8,65,0.96,29.97
1902,128,118,2022.8,65,0.96,29.97
1903,128,0,2142350.5,67319,1.02,32.31
1903,128,53,2142350.5,67319,1.02,32.31
1904,128,0,6185448.66,181528,0.96,32.59
1904,128,118,6185448.66,181528,0.96,32.59
1905,1308,0,32843.0,2878,2.87,33.07
1905,1308,33,4664.0,613,2.17,16.52
1905,447,0,7927511.91,232523,0.92,30.86
1905,447,16,574124.75,17148,0.91,29.82
1905,447,7,497112.74,9468,0.65,32.11
1905,447,107,1770733.0,50486,0.87,30.21
1905,447,113,3941.0,141,1.4,38.86
1905,447,37,3014218.02,92580,0.96,31.06
1906,1309,0,496760.2,6115,10.18,827.17
1906,1309,237,496760.2,6115,10.18,827.17
1907,156,0,2693728.86,26796,5.88,443.64
1907,156,67,2693602.86,26777,5.88,443.95
1908,139,0,104156284.24,7170,0.43,6244.97
1908,139,336,104156284.24,7170,0.43,6244.97
1909,1310,0,45183.62,45919,916.86,902.18
1909,1310,140,45183.62,45919,916.86,902.18
1910,1311,0,396739.0,10528,289.2,10672.82
1910,1311,72,396739.0,10528,289.2,10672.82
1911,1248,0,131551192.55,1910558,3.04,15.94
1911,1248,112,14277005.4,421963,0.18,6.1
1911,1248,29,15655.8,5362,20.85,58.57
1911,1248,227,47.0,27,28.39,49.42
1911,1248,68,3352.5,1692,9.83,20.48
1911,1248,221,73.0,39,1.87,3.33
1911,1248,61,248044.16,7921,0.22,6.95
1911,1248,57,16954.8,1110,7.6,116.68
1911,1248,35,492929.79,30475,5.31,85.66
1911,1248,27,222427.53,13965,5.75,91.3
1911,1248,212,236067.0,603,0.01,5.06
1911,1248,13,37.5,35,29.72,31.84
1911,1248,26,62441249.84,311224,0.04,7.37
1911,1248,58,2258.5,402,14.67,82.41
1911,1248,39,26511.03,3015,10.45,91.9
1911,1248,185,11365871.78,330765,0.22,7.54
1911,1248,25,22179428.82,110201,0.03,6.62
1911,1248,122,64190.0,1868,0.19,6.68
1911,1248,21,11596690.72,319458,0.19,6.72
1911,1248,125,2509851.0,66240,0.19,7.15
1911,1248,11,3292.5,1622,16.29,25.64
1912,1312,0,42601496.66,240902,0.04,7.39
1912,1312,26,25522821.68,145696,0.04,7.34
1912,1312,25,13438916.82,73205,0.04,7.36
1913,1313,0,197957615.87,1165065,0.04,7.38
1913,1313,26,78896907.68,472869,0.06,9.21
1914,1314,0,257514.0,1680,0.29,43.73
1914,1314,25,257514.0,1680,0.29,43.73
1915,1315,0,2399744.34,13946,0.23,39.54
1915,1315,25,2399744.34,13946,0.23,39.54
1916,447,0,10382.0,256,12.34,511.72
1916,447,16,10382.0,256,12.34,511.72
1917,1316,0,1444984.52,17362,0.31,24.5
1917,1316,85,64993.36,886,0.36,25.54
1917,1316,317,353546.05,4212,0.33,26.42
1917,1316,11,3264.0,45,0.24,17.38
1918,1316,0,275498.0,4243,4.04,262.36
1918,1316,6,39194.0,604,4.12,267.53
1918,1316,108,141140.0,2196,4.1,264.12
1918,1316,5,7348.0,118,4.04,251.8
1919,1317,0,33852.57,3336,4.75,41.01
1919,1317,61,25967.1,1869,3.39,47.04
1919,1317,37,4249.0,869,8.64,42.26
1920,548,0,7156735.46,141898,7.42,282.83
1920,548,68,41441.95,1433,42.41,1226.61
1920,548,69,1299642.35,46745,14.37,399.49
1920,548,261,1635.0,55,0.95,28.24
1920,548,33,1243002.0,5588,4.03,896.76
1921,1318,0,1560.0,58,0.11,3.02
1921,1318,33,1560.0,58,0.11,3.02
1922,789,0,14105261.9,383766,0.92,34.08
1922,789,451,104742.0,3053,1.05,36.56
1922,789,5,1947.0,57,0.95,31.76
1922,789,134,6355430.9,174841,0.93,33.77
1922,789,11,156.0,11,0.92,13.06
1923,789,0,53785727.93,727239,0.23,16.0
1923,789,17,9209188.87,48291,0.11,21.87
1923,789,5,3835159.73,57426,0.24,15.93
1923,789,39,181303.0,3172,0.19,10.94
1923,789,15,786446.33,12308,0.25,15.92
1923,789,33,40.0,35,30.88,35.3
1924,1319,0,36252.0,735,0.97,47.77
1924,1319,5,36252.0,735,0.97,47.77
1925,1320,0,2560000.5,25783,0.6,59.07
1925,1320,11,1385.0,16,0.65,56.63
1926,1321,0,21886.0,552,0.22,8.68
1926,1321,452,21886.0,552,0.22,8.68
1927,1322,0,7590.0,155,0.2,9.82
1927,1322,452,7590.0,155,0.2,9.82
1928,682,0,3023.0,99,4.21,128.41
1928,682,147,3023.0,99,4.21,128.41
1929,1323,0,25001.0,576,0.22,9.57
1929,1323,39,25001.0,576,0.22,9.57
1930,1324,0,2216.0,53,0.13,5.42
1930,1324,39,2216.0,53,0.13,5.42
1931,1325,0,6558787.08,3251,0.09,175.09
1931,1325,32,6558787.08,3251,0.09,175.09
1932,1326,0,18413.0,3357,94.88,524.46
1932,1326,33,14830.5,2704,90.62,497.02
1933,1223,0,64807.71,32578,60.88,121.79
1933,1223,166,780.07,579,11.32,15.25
1934,1327,0,239824.0,3447,1.83,127.23
1934,1327,17,192839.0,2854,1.88,126.89
1934,1327,25,46985.0,593,1.6,128.86
1935,1328,0,1659.0,47,0.94,33.18
1935,1328,253,1659.0,47,0.94,33.18
1936,1329,0,36502.0,148,121.4,29942.61
1936,1329,453,36502.0,148,121.4,29942.61
1937,57,0,6485071.44,883584,12.32,90.41
1937,57,147,6485071.44,883584,12.32,90.41
1938,1062,0,225747.5,5299,49.57,2109.87
1938,1062,174,225747.5,5299,49.57,2109.87
1939,703,0,221873.2,4626,20.64,955.07
1939,703,454,221873.2,4626,20.64,955.07
1940,251,0,17861493.75,190182,5.06,478.54
1940,251,193,17861493.75,190182,5.06,478.54
1941,251,0,102766.3,99634,204.59,210.69
1941,251,193,102766.3,99634,204.59,210.69
1942,1330,0,6516416.8,70025,44.9,4178.54
1942,1330,46,6516416.8,70025,44.9,4178.54
1943,1331,0,1409455.0,332,0.1,405.82
1943,1331,268,1409455.0,332,0.1,405.82
1944,1332,0,1171.0,35,0.8,26.81
1944,1332,381,1171.0,35,0.8,26.81
1945,1013,0,448271.92,5158,12.15,1056.05
1945,1013,455,448271.92,5158,12.15,1056.05
1946,1333,0,739008.0,5954,7.39,916.75
1946,1333,178,739008.0,5954,7.39,916.75
1947,1334,0,178512.2,2513,2.33,164.75
1947,1334,246,87586.8,1282,2.67,182.67
1948,1335,0,2145432.37,14993,0.59,108.36
1948,1335,112,967403.0,7784,0.48,59.8
1948,1335,171,732585.17,5612,0.47,64.44
1948,1335,11,2685.0,54,0.56,27.71
1949,1335,0,210626.0,4372,9.11,438.34
1949,1335,171,50487.0,1021,7.44,367.95
1949,1335,14,123653.0,2571,9.62,462.79
1950,956,0,891387.1,6575,3.18,430.76
1950,956,310,891387.1,6575,3.18,430.76
1951,196,0,121041.12,11901,22.3,226.84
1951,196,237,121041.12,11901,22.3,226.84
1952,196,0,33847.22,5371,36.72,231.42
1952,196,237,33847.22,5371,36.72,231.42
1953,1336,0,51362.0,1805,6.24,178.05
1953,1336,456,51362.0,1805,6.24,178.05
1954,92,0,7280.0,80,4.57,416.2
1954,92,388,7280.0,80,4.57,416.2
1955,123,0,279899.1,40391,46.71,323.02
1955,123,1,306.0,82,3.87,14.43
1956,365,0,14444.94,52,0.67,120.69
1956,365,19,14444.94,52,0.67,120.69
1957,1337,0,217504807.15,5259475,0.31,12.39
1957,1337,7,26394900.5,640509,0.3,12.09
1957,1337,96,2672321.49,68224,0.35,13.54
1957,1337,61,144415.0,3780,0.33,12.52
1957,1337,92,17189812.05,407350,0.29,12.11
1957,1337,58,15710.0,1032,0.72,11.03
1957,1337,39,70638.5,2816,0.43,10.97
1957,1337,17,318439.0,8153,0.24,9.32
1957,1337,8,28695895.48,689856,0.28,11.62
1957,1337,100,263482.7,6618,0.33,12.87
1957,1337,125,9070480.48,219827,0.32,13.04
1957,1337,3,10170197.5,244275,0.32,13.19
1957,1337,124,57345892.09,1410168,0.3,12.1
1957,1337,4,451786.84,12025,0.33,12.15
1957,1337,11,13386.0,1392,0.87,7.78
1957,1337,101,54192623.22,1280654,0.31,12.93
1958,1337,0,17192537.56,463303,1.48,54.58
1958,1337,108,232831.0,6905,1.96,65.54
1958,1337,101,7941576.56,212086,1.48,55.69
1959,1338,0,108661.0,3483,6.86,214.07
1959,1338,457,108661.0,3483,6.86,214.07
1959,1339,0,6390.0,129,2.78,137.51
1959,1339,457,6390.0,129,2.78,137.51
1960,134,0,5446886.5,174798,10.67,332.62
1960,134,20,348498.0,11956,10.56,307.82
1961,134,0,17137075.0,98652,2.08,362.02
1961,134,20,300966.0,1633,1.95,358.99
1962,8,0,2544084.24,60423,0.21,9.01
1962,8,8,752238.0,17586,0.2,8.75
1962,8,105,6681.0,218,0.23,6.35
1962,8,94,108152.24,2753,0.2,7.85
1962,8,125,135458.0,3488,0.21,8.26
1962,8,3,514658.0,12698,0.22,9.06
1963,1340,0,278348.0,6799,0.52,21.44
1963,1340,105,57755.0,1458,0.53,20.89
1963,1340,285,97024.0,2351,0.53,21.63
1963,1340,94,4622.0,129,0.49,17.33
1963,1340,3,118947.0,2861,0.52,21.74
1964,1341,0,44580.0,477,5.55,518.89
1964,1341,85,44580.0,477,5.55,518.89
1965,1342,0,103642.1,852,0.26,30.55
1965,1342,61,103642.1,852,0.26,30.55
1966,1343,0,59482.0,1475,2.67,108.12
1966,1343,7,10635.0,236,2.96,133.4
1966,1343,85,10074.0,266,2.58,97.74
1966,1343,8,12923.0,313,2.75,113.55
1967,196,0,255380.5,19904,6.46,75.64
1967,196,237,255380.5,19904,6.46,75.64
1968,18,0,1216238.0,28642,0.61,25.8
1968,18,95,345727.0,7826,0.61,26.96
1968,18,7,10337.0,285,0.77,27.81
1968,18,5,6882.0,188,0.68,24.72
1968,18,8,273187.0,6625,0.62,25.52
1969,644,0,1693015.0,51840,1.49,48.61
1969,644,7,356778.0,10666,1.42,47.56
1969,644,6,544511.0,16916,1.62,52.08
1969,644,12,51383.0,1649,1.6,49.84
1969,644,94,214372.0,6585,1.34,43.69
1969,644,21,211392.0,6433,1.49,49.11
1970,84,0,7533328.0,189859,0.16,6.19
1970,84,125,453261.0,12088,0.17,6.49
1970,84,3,2855854.0,71553,0.16,6.45
1970,84,101,7420.0,225,0.12,4.17
1970,84,112,1139593.0,28010,0.14,5.81
1970,84,17,306988.0,8310,0.16,5.82
1970,84,8,2103501.0,51652,0.15,6.19
1971,1344,0,3500040.5,57173,7.11,435.14
1971,1344,225,3500040.5,57173,7.11,435.14
1972,1345,0,374600900.62,5315228,0.29,10.71
1972,1345,112,93266.55,16114,35.25,152.54
1972,1345,7,621229.0,12714,0.13,6.21
1972,1345,18,78296108.96,1520840,0.17,8.25
1972,1345,61,1292401.0,26116,0.51,24.25
1972,1345,23,84265702.33,532047,0.08,13.05
1972,1345,212,155340.45,967,0.07,10.97
1972,1345,292,25768.02,2445,29.46,209.93
1972,1345,15,183171.0,1154,0.07,10.48
1972,1345,12,70244962.73,1336033,0.17,8.68
1972,1345,100,5829782.0,117602,0.63,29.99
1972,1345,3,4253948.97,59621,0.51,26.95
1972,1345,21,61783354.27,1190174,0.15,7.68
1972,1345,11,8866.0,480,0.59,10.59
1973,1346,0,40475.0,1364,7.9,234.48
1973,1346,45,5799.0,202,7.82,224.21
1974,1347,0,29930.2,5318,1353.59,7609.13
1974,1347,435,29930.2,5318,1353.59,7609.13
1975,1347,0,30678.0,5099,1272.34,7621.32
1975,1347,435,30678.0,5099,1272.34,7621.32
1976,1348,0,73503.0,1016,2.1,152.15
1976,1348,72,73503.0,1016,2.1,152.15
1977,1349,0,42124469.65,2234,1.26,23794.81
1977,1349,70,42124469.65,2234,1.26,23794.81
1978,947,0,3150.0,83,0.47,17.65
1978,947,181,3150.0,83,0.47,17.65
1979,1129,0,98709.3,3201,20.74,639.69
1979,1129,178,98709.3,3201,20.74,639.69
1980,1036,0,3296.04,134,1.75,71.28
1980,1036,317,3296.04,134,1.75,71.28
1981,1350,0,42165.0,2301,73.51,1346.99
1981,1350,458,42165.0,2301,73.51,1346.99
1982,1351,0,7180.0,359,3.03,60.55
1982,1351,115,7180.0,359,3.03,60.55
1983,1352,0,573359.68,9154,46.47,1413.24
1983,1352,459,573359.68,9154,46.47,1413.24
1984,1058,0,22532.5,744,4.71,141.18
1984,1058,165,22532.5,744,4.71,141.18
1985,1353,0,304653.01,62820,816.61,3960.25
1985,1353,274,304653.01,62820,816.61,3960.25
1986,1354,0,366777.24,7754,315.08,12736.4
1986,1354,432,366777.24,7754,315.08,12736.4
1987,519,0,14466.0,410,0.16,5.62
1987,519,267,14466.0,410,0.16,5.62
1988,1355,0,2089868.0,2134,0.17,169.1
1988,1355,460,2089868.0,2134,0.17,169.1
1989,1356,0,5708733.25,26591,6.86,1473.81
1989,1356,89,5708733.25,26591,6.86,1473.81
1990,1357,0,780826.0,25089,0.42,13.12
1990,1357,267,780826.0,25089,0.42,13.12
1991,1357,0,489670.0,15807,0.38,11.76
1991,1357,323,489670.0,15807,0.38,11.76
1992,1358,0,2911365.0,16026,6.06,1026.17
1992,1358,89,2911365.0,16026,6.06,1026.17
1993,1359,0,4633328.5,47540,0.32,31.15
1993,1359,61,15330.0,184,0.38,31.1
1993,1359,35,1187980.5,11764,0.28,28.72
1993,1359,13,7200.0,67,0.38,40.53
1993,1359,5,153130.0,1725,0.33,29.42
1993,1359,122,612991.0,6395,0.32,31.11
1993,1359,134,117837.0,1248,0.34,32.07
1993,1359,3,843362.0,8628,0.34,33.72
1994,1360,0,11618.49,3260,265.41,948.82
1994,1360,140,7778.99,2169,330.91,1186.79
1995,1360,0,54954.0,27083,360.17,732.63
1995,1360,140,23220.0,11369,549.29,1121.88
1996,1360,0,6246.0,3176,405.8,799.67
1996,1360,140,3481.0,1762,549.64,1085.87
1997,458,0,4696570.17,181206,22.31,578.22
1997,458,49,4696570.17,181206,22.31,578.22
1998,1361,0,11278.0,332,1.49,50.62
1998,1361,334,11278.0,332,1.49,50.62
1999,1362,0,2746.0,127,27.5,688.07
1999,1362,24,2746.0,127,27.5,688.07
2000,1363,0,13543.78,41,0.29,89.11
2000,1363,461,13543.78,41,0.29,89.11
2001,1364,0,1115195.5,9045,69.9,8655.18
2001,1364,20,1115195.5,9045,69.9,8655.18
2002,1365,0,6518173.0,220072,37.22,1102.48
2002,1365,9,6518173.0,220072,37.22,1102.48
2003,1366,0,224396.0,6133,40.56,1358.86
2003,1366,157,224396.0,6133,40.56,1358.86
2004,827,0,42.27,40,60.72,64.16
2004,827,462,42.27,40,60.72,64.16
2005,827,0,45494.28,41113,85.5,94.61
2005,827,78,45494.28,41113,85.5,94.61
2006,827,0,22156.03,19456,84.92,96.71
2006,827,80,22156.03,19456,84.92,96.71
2007,1367,0,297763.41,2563,1.34,154.84
2007,1367,3,123168.01,996,1.22,151.41
2007,1367,112,174595.4,1567,1.41,157.01
2008,1368,0,182770.93,4113,11.6,515.38
2008,1368,105,110606.0,2459,11.58,520.82
2008,1368,8,71092.93,1633,11.6,505.14
2009,1369,0,578.9,132,101.56,356.89
2009,1369,463,578.9,132,101.56,356.89
2010,1369,0,3348196.22,62905,0.95,41.73
2010,1369,28,1440689.84,27655,0.8,41.63
2010,1369,246,680558.42,13621,0.76,38.01
2010,1369,58,547.8,45,1.08,13.15
2010,1369,33,332.0,54,121.53,747.21
2010,1369,8,1012303.68,17067,0.73,41.7
2010,1369,61,204618.64,4236,0.86,41.69
2010,1369,11,4057.83,74,0.79,44.14
2010,1369,292,796.0,68,65.59,304.69
2011,1370,0,278647.0,4552,2.44,149.63
2011,1370,124,128060.0,2092,2.6,158.93
2011,1370,12,50358.0,788,2.14,136.96
2011,1370,4,56428.0,904,2.67,166.47
2011,1370,91,40883.0,715,2.09,119.51
2011,1370,118,2918.0,53,1.64,90.33
2012,1371,0,101957.0,2000,8.9,453.94
2012,1371,13,101957.0,2000,8.9,453.94
2013,1372,0,1264.0,22,0.28,15.84
2013,1372,118,1264.0,22,0.28,15.84
2014,1373,0,4441.0,133,1.13,37.76
2014,1373,118,4441.0,133,1.13,37.76
2015,26,0,41521.0,9815,33.36,69.61
2015,26,7,13380.0,2793,27.88,70.17
2015,26,91,3018.0,614,11.43,56.19
2015,26,96,749.0,666,67.21,75.59
2015,26,4,6157.0,2288,43.99,71.71
2015,26,5,69.0,26,31.04,60.86
2015,26,3,830.0,716,67.88,77.42
2015,26,464,4501.0,834,21.3,70.68
2016,1374,0,621348.0,9142,13.94,886.8
2016,1374,252,621348.0,9142,13.94,886.8
2017,1375,0,156265.7,111623,729.12,1028.75
2017,1375,252,156265.7,111623,729.12,1028.75
2018,1374,0,158485878.47,3411122,0.22,10.19
2018,1374,3,18851.0,461,0.22,8.97
2018,1374,103,31321377.86,686102,0.2,9.2
2018,1374,21,3050114.7,46145,0.46,30.73
2018,1374,11,8299.0,628,1.69,13.46
2018,1374,173,66202851.84,1434980,0.21,9.73
2018,1374,134,1201448.75,16557,0.42,30.76
2018,1374,95,5096161.77,114530,0.34,15.14
2018,1374,17,542473.5,7702,0.48,33.59
2018,1374,112,46054790.71,1011146,0.19,8.6
2018,1374,13,14390.0,498,0.38,10.27
2018,1374,335,4225857.9,74726,0.37,22.37
2018,1374,5,603597.5,13450,0.22,9.8
2018,1374,39,78503.94,3111,0.35,7.85
2018,1374,15,59391.0,904,0.44,29.17
2018,1374,100,5243.0,119,0.16,7.98
2019,1374,0,2878173.0,61515,1.79,81.82
2019,1374,61,202568.0,4546,1.74,75.04
2019,1374,93,1375326.0,29739,1.75,77.49
2019,1374,108,1295978.0,27135,1.84,87.65
2019,1374,335,4301.0,95,2.18,94.41
2020,134,0,202118.0,2802,1.01,74.35
2020,134,72,202118.0,2802,1.01,74.35
2021,134,0,313106.0,9003,9.67,336.55
2021,134,72,313106.0,9003,9.67,336.55
2022,1376,0,2463448.55,37678,80.99,5294.95
2022,1376,46,2463448.55,37678,80.99,5294.95
2023,647,0,250247.0,8241,6.38,193.65
2023,647,61,69059.0,2241,6.51,200.53
2023,647,14,127268.0,4250,6.32,189.26
2023,1377,0,494194.0,8483,0.74,43.26
2023,1377,123,24861.0,483,0.72,36.73
2023,1377,100,149397.0,2619,0.8,45.32
2023,1377,91,77138.0,1238,0.7,43.63
2023,1377,134,123563.0,2281,0.73,39.25
2024,1378,0,8398048.6,415,1.19,24916.83
2024,1378,70,8398048.6,415,1.19,24916.83
2025,992,0,4435325.17,448152,1.62,16.01
2025,992,12,208222.0,21124,1.77,17.49
2025,992,5,107837.0,10771,1.43,14.28
2025,992,7,416022.0,42181,1.59,15.69
2025,992,61,614.0,54,1.26,14.16
2025,992,93,58918.0,5825,1.1,11.17
2025,992,94,122508.0,12247,1.5,15.05
2025,992,124,469179.0,46988,1.55,15.47
2025,992,15,1605.0,157,1.6,16.39
2025,992,134,704001.0,71963,1.73,16.96
2025,992,3,402230.0,40950,1.62,15.88
2025,992,123,1438791.0,145299,1.67,16.54
2025,992,4,1962.0,214,1.81,16.51
2026,1027,0,31504.1,2860,3.66,40.37
2027,1027,0,130.0,19,3.57,24.43
2027,1027,290,130.0,19,3.57,24.43
2028,277,0,9524.0,177,4.03,109.05
2028,277,314,9524.0,177,4.03,109.05
2029,329,0,1029.25,1041,333.45,360.09
2029,329,190,1029.25,1041,333.45,360.09
2030,1379,0,93273.7,22097,10.53,41.6
2030,1379,29,7525.9,1303,18.31,105.77
2030,1379,68,97.0,87,10.01,11.16
2030,1379,69,1472.0,438,6.65,22.34
2030,1379,13,21096.43,3913,4.81,25.95
2030,1379,61,11790.95,1647,2.55,18.27
2031,1380,0,231549.0,5956,2.02,77.46
2031,1380,142,56466.0,1445,2.09,81.7
2031,1380,100,122166.0,3177,1.95,73.53
2032,1380,0,33907706.32,720858,0.19,8.97
2032,1380,112,575.0,20,0.24,6.6
2032,1380,173,15003548.75,321982,0.19,8.77
2032,1380,17,378186.0,8987,0.2,8.57
2032,1380,5,94259.0,2241,0.17,7.13
2032,1380,39,5752.0,284,0.37,7.37
2032,1380,12,8423279.71,173637,0.2,9.54
2032,1380,143,9487430.36,202412,0.19,8.74
2032,1380,15,3203.0,52,0.19,11.27
2033,1096,0,179667.42,8425,9.56,172.79
2033,1096,69,17144.0,214,4.54,133.66
2033,1096,37,24700.8,990,8.76,185.77
2034,446,0,37788233.66,1112619,0.45,15.42
2034,446,7,8590.0,275,0.47,14.51
2034,446,96,44586.0,1399,0.47,14.95
2034,446,61,819604.0,25462,0.43,13.88
2034,446,5,16753.0,537,0.56,17.36
2034,446,12,2355167.0,68020,0.43,14.84
2034,446,2,7754115.03,232389,0.44,14.56
2034,446,4,251241.0,7507,0.47,15.76
2034,446,101,2243551.0,68449,0.46,15.22
2035,1212,0,34123.0,237,8.0,1188.56
2035,1212,465,34123.0,237,8.0,1188.56
2036,1381,0,806283.0,28141,12.48,357.48
2036,1381,48,806283.0,28141,12.48,357.48
2037,1316,0,3704.0,62,13.99,835.44
2037,1316,115,3704.0,62,13.99,835.44
2038,1382,0,1322594.0,10378,141.17,17984.46
2038,1382,421,1322594.0,10378,141.17,17984.46
2039,220,0,31529.23,678,7.59,353.13
2039,220,66,31529.23,678,7.59,353.13
2040,804,0,2039.8,336,820.57,5068.64
2040,804,435,2039.8,336,820.57,5068.64
2041,208,0,69701.8,2971,6.61,121.82
2041,208,192,65899.8,2946,6.62,122.16
2042,1383,0,45895.0,1003,0.11,4.94
2042,1383,35,45895.0,1003,0.11,4.94
2043,1383,0,6867.0,149,0.05,2.19
2043,1383,466,6867.0,149,0.05,2.19
2044,1384,0,512840.5,5966,0.89,76.07
2044,1384,233,367534.5,4316,0.9,76.75
2044,1384,192,67986.0,762,0.73,64.39
2045,1385,0,18347.25,732,449.09,11280.61
2045,1385,9,18347.25,732,449.09,11280.61
2046,458,0,141577.05,1733,9.33,621.89
2046,458,467,141577.05,1733,9.33,621.89
2047,1161,0,8149.98,504,34.02,472.79
2047,1161,72,8149.98,504,34.02,472.79
2048,1386,0,113.9,121,2833.88,2528.82
2048,1386,72,113.9,121,2833.88,2528.82
2049,1386,0,9821.91,8620,3974.15,4482.22
2049,1386,72,9821.91,8620,3974.15,4482.22
2050,1387,0,4229504.35,69218,7.69,469.59
2050,1387,458,4229504.35,69218,7.69,469.59
2051,1388,0,4710926.0,108861,19.36,837.71
2051,1388,145,4710926.0,108861,19.36,837.71
2052,1389,0,74972.0,2435,11.73,361.26
2052,1389,163,74972.0,2435,11.73,361.26
2053,1390,0,2508749.0,41123,6.2,378.33
2053,1390,49,2508749.0,41123,6.2,378.33
2054,1391,0,131033.0,9299,77.51,1092.24
